folio,leaf_num,tombId,folio_url,tomb_text,folio_text
m32.006r,006r,m32,http://ica.themorgan.org/icaimages/3/m32.006r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 6r,
m32.006v,006v,m32,http://ica.themorgan.org/icaimages/3/m32.006v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 6v,Margin/ upper:/	Personification of Vice/ Anger/ inscribed IRE/ is represented by man/ wearing hat/ with sword in right hand piercing himself in breast/ accompanied by winged/ horned devil with claw feet//	Figures stand in room with four arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate decoration/ including daisies//	Margin/ lower:/	Abraham: sacrificing Isaac -- Beneath stars/ angel/ with left hand raised/ stays sword of Abraham/ name inscribed ABRAHAM/ looking back and extending left hand to shoulder of Isaac/ blindfolded/ with joined hands raised/ kneeling on slab of rock/ In left foreground/ ram appears in profile (suggesting link with Zodiac Sign: Aries)//	Scene in hilly landscape with trees and water beyond//	Square vignette within block border of floreate and foliate decoration/ including grapes//	Block border at left margin of floreate and foliate decoration/ including thistles and currants/
m32.007r,007r,m32,http://ica.themorgan.org/icaimages/3/m32.007r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 7r,Margin/ upper:/	Personification of Virtue/ Patience/ inscribed PACIE(N)CE/ is represented by woman/ wearing wimpled veil/ with joined hands raised/ in room with three arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate decoration//	Margin/ lower:/	Month/ Occupation: April -- Woman/ wearing headdress/ gathers flowers in fold of garment/ beside youth and man/ both wearing hats and carrying flowering branches on right shoulders/ all in garden with trellis; trees in background//	Medallion vignette within block border of floreate and foliate decoration/ including currants//	Block border at right margin of floreate and foliate decoration/ including currants/
m32.007v,007v,m32,http://ica.themorgan.org/icaimages/3/m32.007v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 7v,Margin/ upper:/	Personification of Vice/ Sloth/ inscribed PERESCE/ is represented by man/ wearing headgear/ tunic/ unravelled stockings and shoe/ beside another shoe on floor/ accompanied by winged/ horned devil with claw feet/ extending hands//	Figures stand in room with three arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate decoration//	Margin/ lower:/	Jacob: wrestling with Angel -- Under starry sky/ angel and Jacob/ inscribed IACOB/ grasp each other/ in hilly landscape with trees (suggesting link with Zodiac Sign: Taurus)//	Square vignette within block border of floreate decoration/ including thistles//	Block border at right margin of floreate and foliate decoration/ including currants/
m32.008r,008r,m32,http://ica.themorgan.org/icaimages/3/m32.008r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 8r,Margin/ upper:/	Personification of Virtue/ Diligence/ inscribed DILIGENCE/ is represented by woman/ wearing headdress/ holding broom in right hand/ standing in room with three arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including strawberries//	Margin/ lower:/	Month/ Occupation: May -- Beneath starry sky/ mounted horseman/ wearing hat/ holding falcon in left hand/ turns head back toward horsewoman/ wearing veiled hennin/ seated sideways on bridled horse/ followed by male attendant/ wearing hat/ holding leafy branch in left hand (courting)//	Figures on path in hilly landscape with trees//	Medallion vignette within block border of floreate and foliate decoration/ including currants//	Block border at right margin with floreate and foliate decoration/ including roses/
m32.008v,008v,m32,http://ica.themorgan.org/icaimages/3/m32.008v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 8v,Margin/ upper:/	Personification of Vice/ Avarice/ inscribed AVARICE/ is represented by man/ wearing hat/ holding scales in right hand/ seated at table/ on which are coins/ accompanied by winged/ horned devil hovering at right//	Figures in room with two arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including strawberries//	Margin/ lower:/	Eve: Creation -- Beneath starry sky and rays descending from arc of heaven/ Christ-Logos/ cross-nimbed/ wearing purple mantle/ raises right hand in blessing and with left hand grasps left arm of Eve/ drawing her from side of Adam/ name inscribed ADAM/ reclining asleep under tree (suggesting link with Zodiac Sign: Gemini)//	Figures in hilly landscape with trees//	Square vignette within block border of floreate and foliate decoration//	Block border at left margin with floreate and foliate decoration/ including roses/
m32.009r,009r,m32,http://ica.themorgan.org/icaimages/3/m32.009r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 9r,Margin/ upper:/	Personification of Virtue/ Charity/ inscribed CARITESCE/ is represented by woman/ wearing headdress/ with both hands holding box of coins spilling forth/ standing in room with two arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including thistles//	Margin/ lower:/	Month/ Occupation: June -- Beneath starry sky and rays descending from arc of heaven/ woman/ wearing wimpled veil/ rakes grain/ and man/ wearing hat/ with scythe cuts grain in field/ beside two haystacks; landscape beyond//	Medallion vignette within block border of floreate and foliate decoration/ including roses//	Block border at right of floreate and foliate decoration/ including currants/
m32.009v,009v,m32,http://ica.themorgan.org/icaimages/3/m32.009v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 9v,Margin/ upper:/	Personification of Vice/ Gluttony/ inscribed GLOUTONITE/ is represented by man/ wearing hat and jug suspended at waist/ with left hand raising food toward his mouth/ accompanied by winged/ horned devil with claw feet//	Figures stand in room with three arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including thistles//	Margin/ lower:/	Job: with Friends Three -- Beneath rays and starry sky/ Job/ nude/ covered with sores/ reclines on heap of ashes/ raising left hand toward basket filled with round objects/ possibly coins (?)/ extended in right hand of one of Friends Three; behind them/ stand two friends/ wearing hats and playing flutes (suggesting link with Zodiac Sign: Cancer)//	Scene in hilly landscape with trees and city in background//	Square vignette within block border of floreate and foliate decoration/ including daisies//	Block border at left of floreate and foliate decoration/ including currants/
m32.010r,010r,m32,http://ica.themorgan.org/icaimages/3/m32.010r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 10r,Margin/ upper:/	Personification of Virtue/ Goodness/ inscribed ABONIECE/ is represented by veiled woman holding rosary/ in joined hands raised/ standing in room with three arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including roses//	Margin/ lower:/	Month/ Occupation: July -- Beneath rays descending from arc of heaven and starry sky/ woman/ wearing headdress and apron/ extends sickle in left hand/ and man/ wearing broad hat/ with scythe in right hand reaps grain/ beside another man/ wearing hat/ kneeling/ gathering one of two bundles of grain/ in field before tall grain//	Medallion vignette within block border of floreate and foliate decoration/ including currants//	Block border at right margin of floreate and foliate decoration/ including violas/
m32.010v,010v,m32,http://ica.themorgan.org/icaimages/3/m32.010v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 10v,Margin/ upper:/	Personification of Vice/ Lust/ inscribed LUXURE/ is represented by man/ wearing hat/ extending right hand to extended right hand of woman/ wearing black headdress and dress with black trim/ accompanied by horned devil with claw feet//	Figures stand in room with two arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including roses//	Margin/ lower:/	Daniel: in Lions’ Den -- Beneath rays descending from arc of heaven and starry sky/ Daniel/ name inscribed DANIEL/ bearded/ wearing hat/ orant/ is surrounded by three lions/ two licking him at shoulders/ one with extended tongue/ all within broken wall (suggesting link with Zodiac Sign: Leo)//	Scene in hilly landscape with trees and city in background//	Square vignette within block border of floreate and foliate decoration/ including currants//	Block border at right margin of floreate and foliate decoration/ including violas/
m32.011r,011r,m32,http://ica.themorgan.org/icaimages/3/m32.011r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 11r,Margin/ upper:/	Personification of Virtue/ Chastity/ inscribed CHASTETE/ is represented by woman/ crowned with wreath of flowers/ raising right hand to breast and gathering fold of mantle in left hand/ standing in room with four arched windows/ decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including daisies//	Margin/ lower:/	Month/ Occupation: August -- Before sheaves of grain/ man/ wearing hat/ holds basket/ catching grain/ beside two men/ wearing hats/ raising flails; building with window (threshing)//	Medallion vignette within block border of floreate and foliate decoration/ including currants//	Block border at right of floreate and foliate decoration/ including grapes/
m32.011v,011v,m32,http://ica.themorgan.org/icaimages/3/m32.011v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 11v,Margin/ upper:/	Christ: Temptation/ 2nd -- Beneath rays and starry sky/ horned devil kneels behind Christ/ cross-nimbed/ with raised right hand in blessing toward decorated building/ In background are three angels/ one with joined hands raised//	Figures in landscape with hill beyond//	Arched vignette within block border of floreate and foliate decoration//	Margin/ lower:/	Virgin Mary: Assumption -- Beneath rays/ Virgin Mary/ name inscribed MARIE/ nimbed/ veiled with wimple/ with joined hands raised/ is borne aloft by six angels/ above hilly landscape with trees (suggesting link with Zodiac Sign: Virgo)//	Square vignette within block border of floreate and foliate decoration/ including thistles//	Block border at left of floreate and foliate decoration/ including grapes/
m32.012r,012r,m32,http://ica.themorgan.org/icaimages/3/m32.012r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 12r,Margin/ upper:/	Christ: Purging of Temple -- Three men/ wearing pointed hats/ stand behind draped table/ on which one holds open purse with coins spilling forth; at right/ Christ/ decorated crossed nimbus/ raises scourge in right hand/ attended by Apostle Peter/ nimbed/ tonsured/ with hands raised/ and nimbed apostle//	Figures in room with decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including daisies//	Margin/ lower:/	Month/ Occupation: September -- Beneath rays/ man/ wearing hat/ treads on grapes in wooden vat/ flanked at left by woman/ wearing headdress/ and at right by man/ wearing hat/ both with baskets on their backs/ all in front of brick wall with landscape and trees beyond//	Medallion vignette within block border of floreate and foliate decoration//	Block border at right of floreate and foliate decoration/ including roses and daisies/
m32.012v,012v,m32,http://ica.themorgan.org/icaimages/3/m32.012v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 12v,Margin/ upper:/	Christ: Miracle of healing Paralytic -- In front of bed of decorated canopy type/ paralytic carries mattress on head and departs from Christ/ decorated crossed nimbus/ raising left hand toward him//	Scene in bedroom with tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including daisies//	Margin/ lower:/	Judas: returning Silver -- Judas/ name inscribed IUDAS/ bearded/ wearing moneybag around neck/ extends left hand to extended right fist of High Priest/ tonsured/ wearing mantle with ermine-collar/ in front of four High Priests/ wearing hats/ one raising right forefinger (suggesting link with Zodiac Sign: Libra)//	Scene in building with decorative wall/ tiled floor/ two arched windows/ and doorway/ showing landscape with starry sky and path between trees beyond//	Square vignette within block border of floreate and foliate decoration/ including daisies//	Block border at left of floreate and foliate decoration/ including roses and daisies/
m32.013r,013r,m32,http://ica.themorgan.org/icaimages/3/m32.013r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 13r,Margin/ upper:/	Christ: Scene -- Beneath rays and starry sky/ woman/ wearing headdress/ stands with joined hands raised before Christ/ decorated crossed nimbus/ turning head toward her/ and group of apostles/ two nimbed//	Figures in landscape with hill and trees beyond//	Arched vignette with block border of floreate and foliate decoration/ including strawberries//	Margin/ lower:/	Month/ Occupation: October -- Beneath rays descending from arc of heaven and starry sky/ veiled woman bears sack of grain on head with left hand/ beside man/ wearing hat/ with left hand in fold of garment and with right hand sowing seed in furrowed field//	Landscape with trees beyond//	Medallion vignette within block border of floreate and foliate decoration//	Block border at right of floreate and foliate decoration/ including roses/
m32.013v,013v,m32,http://ica.themorgan.org/icaimages/3/m32.013v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 13v,Margin/ upper:/	Christ: meeting Samaritan Woman -- Beneath rays and starry sky/ two nimbed apostles attend Christ/ decorated crossed nimbus/ with right forefinger indicating Samaritan woman/ veiled/ pulling rope about windlass above hexagonal well; vessel on ground//	Scene in landscape with trees beyond//	Arched vignette with block border of floreate and foliate decoration/ including strawberries//	Margin/ lower:/	Moses: crossing Red Sea -- On bank/ horned Moses/ white-haired and bearded/ stands with rod in left hand/ addressing group of Israelites; Pharaoh/ name inscribed REX PHARAON/ wearing headgear/ with hands raised/ mounted on horse/ is partly submerged in sea/ in which Egyptian soldiers are drowning; on distant shore is group of soldiers//	Scene in landscape/ with hills and trees on shores//	Square vignette within block border of floreate and foliate decoration/ including currants//	Block border at left of floreate and foliate decoration/ including roses/
m32.014r,014r,m32,http://ica.themorgan.org/icaimages/3/m32.014r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 14r,Margin/ upper:/	Christ: delivering Adulteress -- Among group of five scribes and Pharisees/ wearing hats/ the foremost two present adulteress before Christ/ decorated crossed nimbus/ with lowered left hand indicating ground/ attended by Apostle Peter/ nimbed/ tonsured/ and six apostles/ some nimbed//	Scene in room with decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including roses//	Margin/ lower:/	Month/ Occupation: November -- Woman/ wearing headdress/ holds staff (?) in left hand/ beside man/ wearing hat/ raising club toward trees/ both surrounded by boars eating acorns scattered on ground//	Scene in landscape with a cluster of trees//	Medallion vignette with block border of floreate and foliate decoration/ including currants//	Block border at right of floreate and foliate decoration/ including daisies/
m32.014v,014v,m32,http://ica.themorgan.org/icaimages/3/m32.014v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 14v,Margin/ upper:/	Christ: Miracle of raising Lazarus -- Beneath rays and starry sky/ two nimbed apostles and Mary of Bethany (?)/ nimbed/ accompany Apostle Peter/ nimbed/ tonsured/ supporting Lazarus/ wearing short loin cloth/ with joined hands/ emerging from grave/ before Christ/ decorated crossed nimbus/ with right hand raised in blessing/ standing in front of the grave and three men/ wearing hats/ one covering nose//	Scene in landscape with hill and trees beyond//	Arched vignette withing block border of floreate and foliate decoration/ including roses//	Margin/ lower:/	Absalom: Death (?) -- Bearded centaur draws arrow in bow toward back of Absalom (?)/ name erroneously inscribed SAUL REX/ crowned/ with his hair caught in tree/ and mounted on bridled white horse (only rear visible) departing toward group of soldiers (only tops of heads visible) behind hill/ some holding spears (link with Zodiac Sign: Sagittarius)//	Scene in hilly landscape with path and trees//	Square vignette within block border of floreate and foliate decoration/ including currants//	Block border at left margin of floreate and foliate decoration/ including daisies/
m32.015r,015r,m32,http://ica.themorgan.org/icaimages/3/m32.015r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 15r,Margin/ upper:/	Christ: Miracle of healing -- Beneath rays streaming through arched portal/ man/ wearing headgear and tunic/ raises right hand/ places left hand on breast/ kneels before Christ/ decorated crossed nimbus/ with right hand raised toward face of man/ attended by five nimbed apostles/ one with joined hands raised//	Scene in room with decorative wall and tiled floor/ Landscape with trees and clouds in sky beyond portal//	Arched vignette within block border of floreate and foliate decoration/ including currants//	Margin/ lower:/	Month/ Occupation: December -- Beneath rays/ veiled woman/ wearing apron/ raises left hand/ before man/ wearing apron/ straddling recumbent boar/ draining blood from its slit neck into vessel on ground/ Behind him/ man/ wearing hat/ stands/ extending right forefinger//	Scene in village (?)/ with four buildings/ two sheaves of grain and stone ground//	Medallion vignette within block border of floreate and foliate decoration/ including thistles//	Block border at right of floreate and foliate decoration and gold vessel/
m32.015v,015v,m32,http://ica.themorgan.org/icaimages/3/m32.015v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 15v,Margin/ upper:/	Christ: Miracle of Loaves -- Flanked by ten standing men/ wearing hats/ Christ/ decorated crossed nimbus/ holds broken loaf in both hands behind draped table laden with four loaves and platter of two fishes//	Scene in room with decorative wall and tiled floor//	Arched vignette within block border of floreate and foliate decoration/ including currants//	Margin/ lower:/	Sick man/ wearing cap/ lies on pillow/ with bare arm on cover/ in canopied bed behind veiled woman/ wearing black mantle with left hand extended toward him/ and man/ extending platter of food (?) toward the sick man//	Scene in bedroom with tiled wall and floor//	Square vignette within block border of floreate and foliate decoration//	Block border at left of floreate and foliate decoration and gold vessel/
m32.026v,026v,m32,http://ica.themorgan.org/icaimages/3/m32.026v.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 26v,Virgin Mary: Visitation -- Beneath rays and starry sky/ Virgin Mary/ nimbed/ and Elizabeth/ nimbed/ veiled with wimple/ embrace before Joseph the Carpenter (?)/ flanked by two angels wearing vestments//	Scene in hilly landscape with trees with path leading to city in background//	Margin/ lower:/	Legend/ Hercules: Hercules slaying Nessus -- Beneath rays and starry sky/ Hercules/ name erroneously inscribed ARCHILES/ wearing helmet and armor/ stands on left bank/ drawing arrow in bow at Nessus the Centaur/ bearded/ holding club in left hand/ head turned back toward Dejanira/ wearing veiled hennin/ mounted sideways on his back/ departing on right bank//	Scene in landscape with river and trees//	Margins decorated with border of floreate and foliate decoration/ including grapes/ daisies/ roses and thistles/
m32.039r,039r,m32,http://ica.themorgan.org/icaimages/3/m32.039r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 39r,Shepherds: Annunciation -- Beneath rays and starry sky/ angel/ holding scroll/ descends toward two shepherds/ one wearing hat/ extending right hand/ and the other hooded/ raising right hand/ each holding pedum in left hand/ wearing purse at waist/ both looking up; flock of eight black sheep//	In foreground/ two other shepherds/ one wearing hat/ playing bagpipe/ and the other hooded/ with right hand shielding eyes/ looking up/ both flank veiled shepherdess/ seated/ holding gold wreath (?) on lap; flock of fifteen (?) white sheep//	Scene in landscape with trees/ fence at left/ water before city/ and buildings and towers on hills in distance//	Margin/ left:/	Scene: unidentified -- Bearded man/ in fruit tree/ lowers left arm/ dropping red fruit (?) to raised left hand of maiden/ beside veiled woman holding fold of apron containing fruit//	Figures in hilly landscape with trees and starry sky above//	Margin/ lower:/	Moses: Miracle of Manna -- Manna descends from cloud/ emitting rays/ above Moses/ name inscribed MOYSE/ horned/ bearded/ looking up/ holding fleuron-tipped scepter in left hand and Tables of Law in right hand//	Behind him/ man/ wearing hat/ gathers manna in fold of garment and two men/ wearing hats/ extend hands toward falling manna/ beside basket on ground; four other men/ two wearing hats/ raise hands toward manna//	Scene in landscape with trees/ within medallion//	Margins decorated with floreate and foliate decoration/ including violas/ thistles and currants and one vessel/
m32.051r,051r,m32,http://ica.themorgan.org/icaimages/3/m32.051r.jpg,Book of hoursFrance/ probably Rouen/ ca/ 1470MS M/32 fol/ 51r,Christ: Nativity -- Beneath starry sky and rays issuing from arc of heaven/ two angels kneel with joined hands raised/ between Virgin Mary/ nimbed/ with joined hands raised/ and Joseph the Carpenter/ extending hands/ both kneeling/ flanking Christ Child/ nimbed/ nude/ emitting rays/ reclining on Virgin’s mantle on ground/ all in front of ass/ tied to shed structure/ and ox//	All under shed with decorative wall and bed (?)/ and wattled fence//	Landscape with trees and city in background//	Margin/ right:/	1) Beneath starry sky one of three shepherds plays bagpipe/ the second/ wearing hat/ plays recorder/ and the third carries pedum-like staff in left hand//	Figures on path in landscape with hill and trees in background//	2) Centaur/ wearing headgear/ on grass amid flowers/	Margin/ lower/ reading from right to left:/	1) Augustus: Prophecy of Sibyl -- Augustus/ name inscribed OCTOUIEN/ wearing imperial crown/ with hands raised/ kneels looking up toward cloud-edged arc of heaven/ emitting rays/ enclosing bust of Virgin Mary/ nimbed/ holding Child Child/ nimbed/ nude/ Tiburtine Sibyl/ inscribed SIBILA/ wearing headdress/ stands/ looking up/ raises right forefinger toward vision//	Scene in landscape with trees and hill in background/ within medallion//	2) Archer/ wearing hat/ drawing bow in arrow/ on grass amid flowers//	3) Augustus: Edict of Taxes -- Augustus/ crowned/ wearing ermine collar/ is seated on canopied throne/ extending right hand holding edict with pseudo-inscriptions and pendant seal/ toward extended right hand of kneeling man/ holding hat in right hand/ in front of five men/ four wearing hats/ one wearing ermine collar/ and two with hands extended/ all standing//	Figures in room with decorative wall and window//	Margins decorated with floreate and foliate decoration including daisies/ currants and grapes against gold background/
m33.014r,014r,m33,http://ica.themorgan.org/icaimages/3/m33.014r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 14r,Trinity: Two Persons flanking Dove -- Dove of Holy Ghost/ nimbed/ is flanked by Son/ wearing crown of thorns/ raising right hand in blessing/ and Father/ wearing triple crown tiara/ They hold open book between them/ Figures surrounded by clouds/
m33.018r,018r,m33,http://ica.themorgan.org/icaimages/3/m33.018r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 18r,Gregory the Great: Scene/ celebrating Mass -- Clergy/ tonsured/ kneels/ holding candle in left hand and/ with right hand/ grasping garment of Gregory the Great/ nimbed/ tonsured/ kneeling with hands extended toward altar/ upon which is open book and half-figure of Christ/ rays as nimbus/ with hands raised/ He is in front of retable/ Below/ kneeling figure/ tonsured/ with hat slung around neck/ holds triple crown tiara in left hand/ Scene in room with portal/ two windows and curtain/
m33.020v,020v,m33,http://ica.themorgan.org/icaimages/3/m33.020v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 20v,Christ: Crucifixion -- Christ/ rays as nimbus/ crowned with thorns/ with eyes closed and inclined head/ in loin cloth/ is affixed with three nails to cross surmouned by titulus INRI/At left is Virgin Mary/ nimbed/ veiled/ swooning and supported by Evangelist John/ nimbed/ and woman/ wearing headdress/ Behind them is second woman/ veiled/ with hands raised/At right are three men/ wearing hats/ One has scimitar hanging over shoulder and left hand raised/Landscape with buildings in background/In illusionistic border are instruments of Passion/ including scourges/ chalice/ crown of thorns/ three nails/ spear/ and sponge/ In the border are also pelican feeding three young with its own blood/ violas/ and moth/
m33.021r,021r,m33,http://ica.themorgan.org/icaimages/3/m33.021r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 21r,Christ: bearing Cross -- In decorated initial D is Christ/ rays as nimbus/ carrying tau-cross over left shoulder/In illusionistic border are instruments of Passion/ including hand/ pincers/ scimitar/ Veronica's veil/ head of man wearing hat/ cock (rooster) upon column around which are two ropes/ head of man beside head of Christ/ pitcher on plate/ withes/ rows of coins/ lantern/ hammer/ three dice/ and drill/
m33.033v,033v,m33,http://ica.themorgan.org/icaimages/3/m33.033v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 33v,Pentecost -- Of five apostles/ nimbed/ one has hands raised/ They kneel outside room in which dove of Holy Ghost/ surrounded by rays/ hovers above Virgin Mary/ nimbed and veiled/ kneeling with joined hands raised/ surrounded by seven Apostles/ nimbed/ one with right hand raised and two with joined hands raised/Illusionistic border is inhabited by birds/ In the lower border/ peacock stands on stem of strawberry plant/
m33.043v,043v,m33,http://ica.themorgan.org/icaimages/3/m33.043v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 43v,Holy Ghost -- Dove of Holy Ghost/ amid rays/ has wings outstreched/ within clouds/
m33.045v,045v,m33,http://ica.themorgan.org/icaimages/3/m33.045v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 45v,Virgin Mary: Annunciation -- Archangel Gabriel/ holds scepter in left hand and extends right hand toward Virgin Mary/ nimbed/ seated/ raising left hand and with right holding open book in lap/ She sits beside draped table/ upon which is open book/ Above/ dove of Holy Ghost descends on rays/ toward the Virgin/ Scene in room with lancet windows and arcade/In illusionistic border are birds/ snail/ iris/ roses/ thistles/ and strawberries/
m33.046r,046r,m33,http://ica.themorgan.org/icaimages/3/m33.046r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 46r,Virgin Mary and Christ Child: Type/ Foetus -- Virgin Mary/ nimbed/ veiled/ rayed foetus in abdomen/ kneels (?) with joined hands raised/ Rays from sky extend toward foetus/ Virgin is flanked by David/ with harp in left hand/ raising right hand/ and by male figure/ wearing hat/ right hand raised/ and palm branch (?) in left hand/In illusionistic border are flowers/ including lily/
m33.072v,072v,m33,http://ica.themorgan.org/icaimages/3/m33.072v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 72v,Virgin Mary: Visitation -- Joseph the Carpenter/ holds hat and walking stick in left hand/ He stands behind Virgin Mary/ nimbed/ hands extended toward Elizabeth/ nimbed and veiled/ left hand extended/ Scene in landscape setting with building/In illusionistic border are birds/ flies/ moth/ and flowers/ including roses/
m33.088v,088v,m33,http://ica.themorgan.org/icaimages/3/m33.088v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 88v,Christ: Nativity -- Joseph the Carpenter/ with purse at waist/ rasies right hand and holds lamp in left hand/ He stands behind Virgin Mary/ nimbed/ kneeling with joined hands raised before nude Chirst Child/ emitting rays/ on ground beside trough/ In background is shed beneath which are ox and ass/ Rays shine through hole in roof/ In sky is angel amid clouds/In illusionistic border are moth and flowers/ including roses and thistles/
m33.095v,095v,m33,http://ica.themorgan.org/icaimages/3/m33.095v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 95v,Shepherds: Annunciation -- Angel in sky amid clouds extends hands toward two shepherds/ one kneeling on one knee with right hand raised and other kneeling with hands raised/ On ground beside them is sheep/ pedum/ and hat/ Scene in landscape setting with flock/ barn/ and other buildings/In illusionistic border are sheep and flowers/ including thistles/
m33.096r,096r,m33,http://ica.themorgan.org/icaimages/3/m33.096r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 96r,Within decorated initial D is head of man/ wearing helmet/In illusionistic border are flowers/ strawberries/ peapod/ moth/ and bird/
m33.102v,102v,m33,http://ica.themorgan.org/icaimages/3/m33.102v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 102v,Magi: Adoration -- Of two Magi holding vessels in right hands/ one wears crown and other holds crown in left hand/ They stand behind eldest Magus/ with crown on ground beside him/ holding vessel in right hand and extending left hand toward nude Christ Child/ rays as nimbus/ seated in lap of Virgin Mary/ nimbed/ Scene in front of shed/ Star of Bethlehem in sky/ emitting rays/ Landscape in background/In illusionistic border are bird/ moth/ strawberries/ and flowers/ including roses and thistles/
m33.109v,109v,m33,http://ica.themorgan.org/icaimages/3/m33.109v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 109v,Christ: Presentation -- Prophetess Anna/ wearing headdress/ holds candle in left hand and basket with doves (?)/ Behind her is Joseph the Carpenter/ and Virgin Mary/ nimbed/ veiled/ with left hand raised and with right hand holding nude Christ Child/ rays as nimbus/ At right/ behind draped altar are two men/ wearing hats/ one with hands raised/ Knife on the altar (for circumcision)/ Scene in vaulted room with choir screen and canopy/In illusionistic border are fly and flowers/ including thistles and columbines/
m33.110r,110r,m33,http://ica.themorgan.org/icaimages/3/m33.110r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 110r,Within decorated initial D is peacock/In illusionistic border are moth and flowers/ including thistles and daisies
m33.116v,116v,m33,http://ica.themorgan.org/icaimages/3/m33.116v.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 116v,Christ: Flight into Egypt -- Virgin Mary/ nimbed/ veiled/ holds swaddled Christ Child/ rays as nimbus/ and sits sideways on bridled ass led by Joseph the Carpenter/ carrying staff on shoulder/ Scene in landscape setting with rocks and buildings in background/Christ: Flight into Egypt/ Miracle of Cornfield -- In illusionistic border are soldier/ mounted and carrying lances/ In foreground is man/ holding pruning knife in right hand/ reaping grain/ In lower and right border are flowers/
m33.117r,117r,m33,http://ica.themorgan.org/icaimages/3/m33.117r.jpg,Book of HoursFrance/ probably Mons/ between 1490 and 1500M/33 fol/ 117r,Within decorated initial D is head of woman/ wearing headdress/In illusionistic border are flowers/ including daisies/ strawberries/ and bird/
